1209,ADVOCATE,3,1-0-0,mud
1210,ADVOCATION,4,2-0-1-0,mud
1218,ADZ,1,1,mud
1228,AEGEAN,3,2-1-0,mud
1232,AEGIS,2,1-0,mud
1238,AENEAS,3,1-0-0,mud
1239,AENEID,3,0-1-0,mud
1245,AEOLUS,3,1-0-0,mud
1260,AERIAL,3,1-0-0,mud
1264,AERIE,2,1-0,mud
1270,AEROBIC,3,0-1-0,mud
1271,AEROBICS,3,0-1-0,mud
1275,AERODROME,3,1-0-2,mud
1276,AERODYNAMIC,5,2-0-0-1-0,mud
1277,AERODYNAMICS,5,2-0-0-1-0,mud
1292,AERONAUTIC,4,2-0-1-0,mud
1293,AERONAUTICAL,5,2-0-1-0-0,mud
1294,AERONAUTICS,4,2-0-1-0,mud
1302,AEROSOL,3,1-0-2,mud
1304,AEROSPACE,3,1-0-2,mud
1306,AEROSTAT,3,1-0-2,mud
1319,AESOP,2,1-2,mud
1321,AESTHETIC,3,0-1-0,mud
1322,AESTHETICALLY,4,0-1-0-0,mud
1323,AESTHETICS,3,0-1-0,mud
1334,AFAR,2,0-1,mud
1338,AFFABLE,3,1-0-0,mud
1339,AFFABLY,3,1-0-0,mud
1340,AFFAIR,2,0-1,mud
1343,AFFAIRS,2,0-1,mud
1344,AFFECT,2,0-1,mud
1345,AFFECTATION,4,2-0-1-0,mud
1346,AFFECTED,3,0-1-0,mud
1350,AFFECTING,3,0-1-0,mud
1352,AFFECTION,3,0-1-0,mud
1354,AFFECTIONATE,4,0-1-0-0,mud
1357,AFFECTIONS,3,0-1-0,mud
1359,AFFECTS,2,0-1,mud
1361,AFFERENT,3,1-0-0,mud
1368,AFFIDAVIT,4,2-0-1-0,mud
1369,AFFILIATED,5,0-1-0-2-0,mud
1370,AFFILIATION,5,0-2-0-1-0,mud
1372,AFFINED,2,0-1,mud
1373,AFFINITY,4,0-1-0-0,mud
1374,AFFIRM,2,0-1,mud
1377,AFFIRMATION,4,2-0-1-0,mud
1378,AFFIRMATIVE,4,0-1-0-0,mud
1379,AFFIRMATIVELY,5,0-1-0-0-0,mud
1381,AFFIX,2,1-0,mud
1384,AFFIXED,2,0-1,mud
1387,AFFLICT,2,0-1,mud
1388,AFFLICTED,3,0-1-0,mud
1389,AFFLICTING,3,0-1-0,mud
1390,AFFLICTION,3,0-1-0,mud
1391,AFFLICTIONS,3,0-1-0,mud
1393,AFFLUENCE,3,1-0-0,mud
1394,AFFLUENT,3,1-0-0,mud
1397,AFFORD,2,0-1,mud
1404,AFFRICATE,3,1-0-0,mud
1405,AFFRICATION,4,2-0-1-0,mud
1409,AFFRONT,2,0-1,mud
1410,AFFRONTED,3,0-1-0,mud
1414,AFGHAN,2,1-2,mud
1415,AFGHANI,3,0-1-0,mud
1416,AFGHANISTAN,4,0-1-0-2,mud
1418,AFIELD,2,0-1,mud
1419,AFIRE,2,0-1,mud
1422,AFLOAT,2,0-1,mud
1423,AFLUTTER,3,0-1-0,mud
1424,AFOOT,2,0-1,mud
1427,AFOREMENTIONED,4,0-1-2-0,mud
1429,AFORESAID,3,0-1-2,mud
1430,AFORETHOUGHT,3,0-1-2,mud
1431,AFOUL,2,0-1,mud
1432,AFRAID,2,0-1,mud
1435,AFRESH,2,0-1,mud
1437,AFRICA,3,1-0-0,mud
1438,AFRICAN,3,1-0-0,mud
1440,AFRIKAANS,3,2-0-1,mud
1441,AFRIKANER,4,2-0-1-0,mud
1442,AFRO,2,1-0,mud
1446,AFT,1,1,mud
1447,AFTER,2,1-0,mud
1451,AFTERBURNER,4,1-0-2-0,mud
1460,AFTEREFFECT,4,1-0-0-2,mud
1462,AFTERGLOW,3,1-0-2,mud
1464,AFTERIMAGE,4,1-0-2-0,mud
1465,AFTERLIFE,3,1-0-2,mud
1466,AFTERMATH,3,1-0-2,mud
1468,AFTERNOON,3,2-0-1,mud
1474,AFTERSHOCK,3,1-0-2,mud
1475,AFTERTASTE,3,1-0-2,mud
1476,AFTERTHOUGHT,3,1-0-2,mud
1477,AFTERWARDS,3,1-0-0,mud
